label,text,text_length,sentiment
0,"利用 し 始めて 1 ヶ 月 経つ 頃 に は ゴム 部分 が さけ 、 ケーブル の 付け根 部分 も 中 の 繊維 が さけて 出て き ました 。  高 耐久 を うたって いた ため 購入 した の に 少し 残念でした 。  私 は いつも ケーブル を 適度に 丸めた 状態 で マジック テープ で 固定 し 携帯 して い ました 。  感じた こと は 、 引っ張り は 耐久 性 が あり そうです が 、 曲げたり ねじれたり する 状態 に は 耐久 性 に 欠ける イメージ を もち ました 。  まだ 断線 は して い ない ので 、 ビニール テープ で 固定 して 使用 して い ます 。  【 Apple 認証  (Made  for  iPhone 取得 ) 】  Anker  PowerLine  ライトニング USB ケーブル  【 防弾 仕様 の 高 耐久 ケブラー 繊維 】  iPhone  6s,  6s  Plus/iPad  Pro,  Air,  mini/iPod  touch  他 対応  ( ホワイト  0.9m)  A8111021",503,ネガティブ
1,サイズ も ピッタリ で 透明 感 の ある 品物 で す  ipad  mini を 衝撃 から 守って くれ ます 画面 に は  ガラス フィルム を 張れば ほぼ 完璧 ？  （ 厚 めの フィルム は 無理 か な ？ ）  apple 製品 の デザイン を 損ない ませ ん  価格 も 安く お すすめ 出来 いる 一 品 です,173,ポジティブ
1,造り は ちょっと 安っぽい です が  ちゃんと 閉じた とき に マグネット で スリープ 画面 に なり ます 。  色 は いい のです が やはり 造り は 安っぽい です 。  見た目 は 高 そうに 見えて 、 機能 は 満足です 。,125,ポジティブ
0,P-03E で は 画面 に 密着 し ませ ん 。  湾曲 して る ので 両端 が 浮き ます 。  4.6 インチ 液晶 の スマホ に なら 合い そうです が …,87,ネガティブ
1,AppleTV と Chromecast 持って ます が 、 買って 良かった 。  Apple より 手軽で Chrome より 機能 が 充実 して ます よ 。 プライム 会員 な ので 無料 で 動画 見 れ ます し ね 。  買って 良かった です よ 。,136,ポジティブ
0,貼って ない とき より 、 目 へ の 負担 が 軽減 し た 気 が し ます が 、 まだ 画面 を 30 分 ほど 見 続ける だけ で 目 が 痛く なり ます 。,88,ネガティブ
1,シンプルな ケース を 探して いて これ を ヒット 。 値段 以上 に 良い 質感 だ と 思い ます 。 マグネット が 使い がって を よくして いる な 。 カード も 入る ので 今後 活用 して いき たい です 。,117,ポジティブ
1,はがき サイズ で 整理 。 エプソン プリンター EP-805AW 調子 が いい です 。,48,ポジティブ
0,少し 鈍く なり ます ね 。 （ 機種 が 高速で ない の も あり ます が ）  お 店 の 対応 は 最高です 。,63,ネガティブ
1,プライム 会員 なら 買って 損 は ない です 。 他の 動画 サービス と 比較 する と まだまだ 数 は 少ない です が 、 月額 費用 を 別に 払う 必要 が ない し 、 パソコン が なくて も Wi-Fi が あれば 観 れ ます し 、 手軽に 始め られる と 思い ます 。 うち は マンション タイプ の 光 です が 動画 の 読み 込み も 遅い と 感じた こと は なく 、 再生 も スムーズです 。 リモコン の 反応 も 良く 、 音声 検索 に は iPhone の アプリ を 使って ます 。 なんら 不満 が あり ませ ん 。,291,ポジティブ
1,設置 簡単 。 ビデオ も 結構 豊富 。 この 価格 で 機能 、 満足 して い ます 。,48,ポジティブ
0,3 回 買えば プリンター 本体 が 購入 できる 高価な 値段 設定 は 最悪です 。  インク 互換 性 の メーカー を 「 海賊 版 」 と 呼んで いる ようです が 、 キャノン は ユーザー から 暴利 を むさぼる 「 山賊 版 」 そのもの です 。  今回 で 3 回 目 の 購入 です が 、 大 容量 と いう の は 嘘 だろう と 思える ほど 早く インク が 減り ます 。  大 容量 と だけ 言って 実際 の 容量 を 公表 して い ない の も 悪意 の 意図 を 感じ ます 。  更に 写真 の 鮮やか さ でも エプソン より 劣り ます が 、 唯一 、 品質 だけ が とりえ でしょう か 。  とにかく 消費 者 を バカに した 価格 設定 の 最悪の インク です 。  追伸  その後 、 純正 品 を 止めて 、 インク 互換 メーカー の もの に 変え 、 一 年 半 が 経過 し ました 。  互換 インク は ウルマックスジャパン で 販売 して いる 製品 です が 、 価格 も 純正 品 と 比較 して 安く 、 インク 残 量 表示 も 出来て 、 プリンタ も 故障 も なく 全く 問題 なく 使用 出来て い ます 。  私 の 場合 は 、 写真 、 CD ラベル 印刷 、 文章 印刷 を 良く プリント して い ます 。  おかげ で ランニング コスト が 大幅に 安く なり ました 。  同じ 悩み を お 持ち の 方 に 参考 に なれば 幸いです 。  キャノン の 異様に 価格 の 高い インク は 何の 魅力 も なく 、 二度と 買い ませ ん 。,734,ネガティブ
0,私 の チェック ミス で 、 ただ の プリンタブル を 買った せい で 、 印刷 できる 面積 が 少なく なった 。  ああ 無情,70,ネガティブ
1,しつこく トライ して いる うち に  東芝 DVD レコーダー から 「 ディスク を チェック して ください 」 と いう 警告 が 取れ  通常 の ように 使える ように なり ました 。  使え ます 。,110,ポジティブ
0,ピッタリ フィット で ケース と して の 役割 は 素晴らしい と 思い ます 。 ただ 、 写真 と は 違い 、 実物 は 値段 相応の 見た目 の 安っぽ さ が 残念で 自分 は 使用 を 諦め 違う ケース を 使って ます 。 ただ 、 安 さ は 魅力 的な ので 、 見た目 を 気 に し ない 人 に は いい 商品 だ と 思い ます 。,183,ネガティブ
1,今 まで 使用 して いた 他 社 製品 が 使い づらかった ため こちら を 購入 。 いきなり 快適に なり ました 。 不 具合 など も なく コスパ も 高い ため 、 安心 して お すすめ できる 商品 です 。,115,ポジティブ
1,遊び に 行った 先 で 、 デジカメ で 撮る 写真 の 枚数 が 多く なり 、 印刷 枚数 も 多く なり ます 。  この  ”  FUJIFILM  写真 プリンター 用紙  L サイズ 400 枚 入  ”  が 、 ランニング コスト 、 画質 も 良く 、 重宝 して い ます 。,150,ポジティブ
1,思った より よかった 。 ソフト 、 アプリ と 映画 の ライナップ が 豊富 ！,44,ポジティブ
1,動画 の 画質 も 良く 、 レンタル DVD と 変わら ない 印象 。 この 価格 で この 品質 は コスト パフォーマンス が 高い と 感じ ます 。 買って 良かった 。,92,ポジティブ
0,金額 が 安い のに クラス 10 の 32GB ある ので お 買い得 です が まだ 使用 して ない 為 機能 は わかり ませ を ん,72,ネガティブ
0,色々 と 差 が ある と 思い ます が 、 私 の 場合 写真 を プリント した のです が  標準 カートリッジ で １１４ 枚 、 大 容量 カートリッジ で １５２ 枚 でした 。  で す の で 値段 を 考えて 大 容量 は お すすめ し ませ ん 。,137,ネガティブ
1,常時 使う もの で は ない ので スタンド 式 は かさばる し これ で 充分です 。 使わ ない とき は 収納 して ます 。,69,ポジティブ
1,安 すぎる 、 1980 円 。 元々 は 欲しい 品 を すぐ に 送料 無料 で 届けて もらい たい から プライム 会員 に 入会 し ました 。 それ が 今回 は ビデオ も 無料 、 この FireTVSteick で 大 画面 で 楽しめる なんて 文句 の つけよう が あり ませ ん 。 皆さん が 言わ れる ように セッティング も 短 時間 で 簡単 。 器機 も 非常に コンパクト で 邪魔に なら ない 。 子供 が 勉強 し ない なら 簡単に 外せて 取り 上げ られる ？  この 器機 に なんの 不満 が ある の か ？,284,ポジティブ
1,パソコン が 壊れて 、 写真 を 取り出せ なかった ので この 商品 を 買い ました 。 簡単に 写真 を DVD に 焼く こと が でき ました 。,80,ポジティブ
1,本日 届いた ので 早速 設定 し ました 。  順調に 設定 は 完了 して 、 すぐ に プライム ビデオ が 見 れる 状態 に 。  誤って 購入 手続き を し ない よう PIN コード の 設定 は 必須です 。  使って みた 感想 と して は ビデオ の 転送 速度 は 十分であり 映像 も 綺麗 。  何 気 に TV ドラマ シリーズ が 充実 して いる ので 楽しい ビデオ ライフ が 楽しめ そうです 。  iPhone や PC でも コンテンツ 視聴 は でき ます ので  チャンネル の 奪い 合い が 発生 する リスク が 一 つ 減り ました 。,298,ポジティブ
1,充電 に 卓上 ホルダー を 使って いる ため カバー を しょっちゅう 取り外し する のです が 、 ほどよい やわらか さ が ある ため とても 取り外し やすい です 。 シリコン は 破れ やすく 汚れ やすく 避け たかった ので 、 この ハードな 手触り と 柔軟 性 を 兼ね備えた 素材 は 最高です 。 この 機種 は 裸 だ と 、 サラサラ 加工 の せい で 滑り 落とし やすい のです が 、 この カバー を つける と スマホ を 軽く 持って も 滑り にくい ため 、 とても 楽です 。,267,ポジティブ
1,注文 当初 より 発送 の 予定 が 遅く なり ました が 、 軽量 と の こと で 期待 して 待ち ました 。  サイズ 感 は ぴったりです 。 持ち歩き に は 軽くて 嬉しい です 。  ゴールド の 色 味 は 、 この お 値段 なら まあまあ か と 。,138,ポジティブ
